Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,395.6798029843731,11.0,120.64988464708374,145.29306536460297
2.0,399.4349436858838,11.0,121.7202788260651,145.60551377286222
3.0,403.25675445147795,11.0,122.81002065764349,145.91933578860406
4.0,407.1452352811556,11.0,123.9191101418189,146.23453141182844
5.0,411.1003861749167,11.0,125.04754727859135,146.55110064253535
6.0,415.12220713276133,11.0,126.19533206796086,146.86904348072486
7.0,419.21069815468957,11.0,127.36246450992735,147.18835992639688
8.0,423.3658592407013,11.0,128.5489446044909,147.50904997955143
9.0,427.5876903907964,11.0,129.7547723516515,147.83111364018856
10.0,431.8761916049751,11.0,130.9799477514091,148.15455090830832
11.0,436.2313628832373,11.0,132.22447080376378,148.4793617839105
12.0,465.83037860215484,14.0,139.53186845323083,183.24499164059273
13.0,469.9508261246612,14.0,140.81617587034532,183.46645314970277
14.0,474.1525196391143,14.0,142.0119297413767,183.80134793346716
15.0,478.4354591455141,14.0,143.23126119927096,184.1375448589397
16.0,482.7996446438605,14.0,144.4741702440282,184.47504392612046
17.0,487.2450761341534,14.0,145.74065687564828,184.81384513500956
18.0,491.7717536163931,14.0,147.0307210941313,185.15394848560683
19.0,496.3796770905792,14.0,148.34436289947726,185.49535397791237
20.0,501.0688465567121,14.0,149.68158229168608,185.8380616119261
21.0,505.8392620147916,14.0,151.04237927075786,186.1820713876481
22.0,510.69092346481773,14.0,152.4267538366925,186.5273833050783
23.0,515.6238309067904,14.0,153.8347059894901,186.87399736421676
24.0,520.6379843407097,14.0,155.2662357291506,187.22191356506352
25.0,525.7333837665757,14.0,156.721343055674,187.57113190761848
26.0,530.9100291843883,14.0,158.2000279690603,187.92165239188162
27.0,536.1679205941475,14.0,159.70229046930947,188.27347501785312
28.0,541.5070579958534,14.0,161.22813055642163,188.62659978553276
29.0,578.0616614708892,16.0,170.97012637136015,211.87094814051554
30.0,583.1084864440801,16.0,172.54449415885205,212.09555033051092
31.0,588.2732330902761,16.0,174.00908276607203,212.4652748911284
32.0,609.9134011776488,17.0,179.8338689276658,224.27689069908203
33.0,615.1884512324381,17.0,181.3672690217537,224.61267398600646
34.0,620.5852036737724,17.0,182.89808854765351,224.9874596576998
35.0,626.1036585016519,17.0,184.46422610612876,225.36334911339875
36.0,631.7438157160764,17.0,186.06568169717934,225.74034235310305
37.0,637.5056753170458,17.0,187.7024553208053,226.11843937681297
38.0,643.3892373045603,17.0,189.37454697700673,226.49764018452845
39.0,649.3945016786199,17.0,191.08195666578342,226.87794477624945
40.0,655.5214684392248,17.0,192.82468438713548,227.2593531519759
41.0,661.7701375863743,17.0,194.60273014106298,227.64186531170785
