Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,315.0428416090522,11.0,86.35238187492195,125.62839570761582
2.0,316.6046093580809,11.0,86.79883263494695,125.62751260108546
3.0,318.18972045908447,11.0,87.25205763571508,125.62651504210034
4.0,319.7981749120629,11.0,87.71205687722633,125.62540303066052
5.0,321.4299727170162,11.0,88.17883035948064,125.62417656676591
6.0,323.08511387394435,11.0,88.6523780824781,125.62283565041659
7.0,324.76359838284753,11.0,89.13270004621866,125.62138028161256
8.0,266.81703786464124,11.0,83.9760794553636,130.98973779164368
9.0,268.0376566169268,11.0,84.3243043883189,131.13539723913067
10.0,269.2789460410178,11.0,84.67852795023214,131.28173095009896
11.0,270.5409061369144,11.0,85.03875014110336,131.42873892454853
12.0,353.8820716492762,14.0,107.95599914789638,165.7364467625627
13.0,354.9953992650848,14.0,108.32877719261995,165.83004570605857
14.0,356.13447374540993,14.0,108.65186486672762,165.98145613516144
15.0,357.2992950902516,14.0,108.98242428091795,166.13351593917278
16.0,358.48986329960985,14.0,109.32045543519102,166.28622511809252
17.0,359.70617837348465,14.0,109.6659583295468,166.43958367192067
18.0,360.9482403118759,14.0,110.01893296398525,166.59359160065728
19.0,362.21604911478374,14.0,110.3793793385064,166.7482489043023
20.0,363.50960478220827,14.0,110.74729745311026,166.90355558285577
21.0,364.8289073141492,14.0,111.12268730779681,167.05951163631755
22.0,366.17395671060666,14.0,111.50554890256609,167.21611706468786
23.0,367.5447529715807,14.0,111.89588223741804,167.37337186796654
24.0,368.94129609707124,14.0,112.29368731235272,167.5312760461537
25.0,370.3635860870784,14.0,112.69896412737009,167.68982959924924
26.0,371.8116229416021,14.0,113.11171268247014,167.8490325272532
27.0,373.2854066606423,14.0,113.53193297765291,168.00888483016558
28.0,374.78493724419906,14.0,113.95962501291841,168.16938650798645
29.0,409.23667260214575,16.0,123.10847151641708,191.21067449487836
30.0,410.65981292483997,16.0,123.55148238914272,191.335614646556
31.0,412.11165032825164,16.0,123.96447771078854,191.49953315213605
32.0,425.3613974602809,17.0,127.38017505948739,203.12743349429365
33.0,426.71729992551184,17.0,127.81027754297351,203.24842611154557
34.0,428.1063653185961,17.0,128.2037604383835,203.4162752124864
35.0,429.52859363953337,17.0,128.60686721545656,203.58473732737718
36.0,430.98398488832385,17.0,129.01959787419258,203.75381245621793
37.0,432.47253906496763,17.0,129.4419524145916,203.92350059900838
38.0,433.99425616946445,17.0,129.87393083665359,204.09380175574884
39.0,435.54913620181446,17.0,130.31553314037853,204.26471592643915
40.0,437.1371791620175,17.0,130.76675932576651,204.43624311107936
41.0,438.7583850500738,17.0,131.22760939281747,204.6083833096694
42.0,440.4127538659833,17.0,131.69808334153143,204.78113652220935
43.0,442.1002856097459,17.0,132.17818117190834,204.9545027486992
44.0,443.8209802813617,17.0,132.66790288394827,205.12848198913892
45.0,445.57483788083067,17.0,133.16724847765116,205.30307424352853
46.0,447.3618584081527,17.0,133.67621795301707,205.47827951186804
47.0,452.49392530940105,18.0,134.73514944367165,217.15863007204598
48.0,454.2892762360461,18.0,135.26353712478817,217.3183449961408
49.0,456.11927956158604,18.0,135.78454796370056,217.4960985996724
50.0,457.9839352860212,18.0,136.31561492877228,217.6744579142774
51.0,459.8832434093515,18.0,136.85673802000338,217.85342293995575
52.0,461.8172039315768,18.0,137.4079172373938,218.0329936767076
53.0,463.78581685269717,18.0,137.9691525809436,218.21317012453264
54.0,465.7890821727127,18.0,138.54044405065272,218.39395228343108
55.0,430.1446602988518,18.0,139.7305501710738,217.70716466549894
56.0,432.1356341747136,18.0,140.2983804187268,217.91302603225586
57.0,434.1608960282527,18.0,140.87616103750187,218.11960065188072
58.0,436.2204458594695,18.0,141.46389202739894,218.32688852437352
59.0,438.3142836683636,18.0,142.06157338841803,218.53488964973425
60.0,440.4424094549355,18.0,142.66920512055913,218.74360402796293
61.0,442.60482321918477,18.0,143.28678722382227,218.95303165905958
62.0,444.8015249611117,18.0,143.9143196982074,219.16317254302405
63.0,447.03251468071596,18.0,144.5518025437146,219.37402667985648
