Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,276.3430025952285,11.0,86.6462316127839,127.4921405910022
2.0,277.89149421405017,11.0,87.08873935313532,127.60067869010076
3.0,279.46364030368704,11.0,87.53811162091735,127.70984250591339
4.0,281.0594408641392,11.0,87.99434841612998,127.81963203844006
5.0,282.6788958954067,11.0,88.45744973877319,127.93004728768075
6.0,233.41761896173642,11.0,85.77839169435923,130.91626730565005
7.0,234.72803719580713,11.0,86.15239302269593,131.13192771640405
8.0,236.06010271861186,11.0,86.53267639422322,131.34880616932585
9.0,237.4138155301506,11.0,86.91924180894117,131.56690266441535
10.0,238.7891756304235,11.0,87.31208926684971,131.78621720167266
11.0,240.18618301943036,11.0,87.7112187679489,132.0067497810977
12.0,306.09479438318186,14.0,105.5687964957114,166.47512539186664
13.0,307.18935441110216,14.0,105.98150932999938,166.59843567097576
14.0,308.3166329512743,14.0,106.29915065010185,166.82747613648482
15.0,309.4766300036984,14.0,106.6262868824598,167.05768036195272
16.0,310.66934556837447,14.0,106.9629180270733,167.2890483473795
17.0,311.8947796453025,14.0,107.30904408394227,167.5215800927651
18.0,313.1529322344824,14.0,107.66466505306678,167.75527559810956
19.0,314.4438033359143,14.0,108.02978093444679,167.99013486341286
20.0,315.7673929495981,14.0,108.40439172808233,168.22615788867503
21.0,317.12370107553386,14.0,108.78849743397336,168.46334467389607
22.0,318.5127277137216,14.0,109.18209805211993,168.70169521907593
23.0,319.9344728641612,14.0,109.585193582522,168.94120952421466
24.0,321.3889365268527,14.0,109.99778402517958,169.18188758931225
25.0,322.8761187017962,14.0,110.41986938009266,169.42372941436867
26.0,324.39601938899165,14.0,110.85144964726128,169.66673499938395
27.0,325.94863858843905,14.0,111.29252482668538,169.91090434435807
28.0,327.53397630013825,14.0,111.743094918365,170.1562374492911
29.0,348.0484818115685,16.0,116.84483903335868,193.35215549549426
30.0,349.40508419090804,16.0,117.31526942171718,193.51501915728096
31.0,350.8060891096831,16.0,117.70895543220152,193.7686192870596
32.0,383.2769791004272,17.0,126.69806129058709,205.39226874913896
33.0,384.61033721059096,17.0,127.11797933494397,205.60298577113758
34.0,385.9928153359012,17.0,127.5049198585135,205.86201828570915
35.0,387.4244134763577,17.0,127.90611501047852,206.12213414367085
36.0,388.9051316319606,17.0,128.32156479083903,206.38333334502272
37.0,390.4349698027099,17.0,128.75126919959496,206.64561588976483
38.0,392.0139279886056,17.0,129.1952282367464,206.908981777897
39.0,393.64200618964753,17.0,129.65344190229334,207.17343100941937
40.0,395.31920440583605,17.0,130.1259101962357,207.43896358433187
41.0,397.04552263717085,17.0,130.61263311857363,207.70557950263458
42.0,398.820960883652,17.0,131.11361066930695,207.97327876432743
43.0,400.6455191452795,17.0,131.62884284843577,208.24206136941038
44.0,402.5191974220535,17.0,132.15832965596013,208.51192731788365
45.0,404.4419957139738,17.0,132.70207109187993,208.78287660974698
46.0,412.1037552330674,17.0,123.39858297016156,201.6899056549396
47.0,425.0014808018506,18.0,126.7146888069248,213.27961064854
48.0,426.8886646656583,18.0,127.28522972869702,213.37418852456696
49.0,428.8303202386633,18.0,127.83289048597402,213.50776966454805
50.0,430.82644752086554,18.0,128.39635893326005,213.64166621397888
51.0,432.8770465122652,18.0,128.97563507055517,213.7758781728595
52.0,434.98211721286225,18.0,129.5707188978594,213.91040554118985
53.0,437.1416596226565,18.0,130.18161041517263,214.04524831897004
54.0,439.3556737416482,18.0,130.80830962249496,214.1804065062
55.0,441.62415956983716,18.0,131.4508165198263,214.31588010287973
56.0,443.94711710722356,18.0,132.10913110716677,214.45166910900917
57.0,446.3245463538073,18.0,132.78325338451626,214.5877735245885
58.0,448.75644730958834,18.0,133.47318335187487,214.72419334961748
59.0,451.2428199745666,18.0,134.17892100924252,214.8609285840963
60.0,453.7836643487424,18.0,134.90046635661923,214.9979792280249
61.0,456.3789804321154,18.0,135.63781939400502,215.1353452814033
62.0,459.0287682246857,18.0,136.39098012139988,215.2730267442314
