Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,297.4011729766836,11.0,81.25975701706831,125.68790542966059
2.0,298.86937980914263,11.0,81.6792203978336,125.68731705357537
3.0,300.3603648704588,11.0,82.10529402061319,125.68661699583407
4.0,301.8741281606321,11.0,82.53797788540716,125.6858052564367
5.0,303.41066967966253,11.0,82.97727199221544,125.68488183538324
6.0,304.96998942755005,11.0,83.42317634103806,125.68384673267367
7.0,306.5520874042948,11.0,83.87569093187503,125.68269994830804
8.0,308.1569636098966,11.0,84.33481576472634,125.68144148228633
9.0,309.78461804435557,11.0,84.80055083959199,125.6800713346085
10.0,311.4350507076716,11.0,85.27289615647197,125.67858950527463
11.0,313.1082615998449,11.0,85.75185171536631,125.67699599428465
12.0,350.3022673482882,14.0,95.27615709165727,160.06402887600728
13.0,351.6875790709871,14.0,95.76931798447325,159.96609326174217
14.0,353.10761596464664,14.0,96.17133544640049,159.9692080654653
15.0,354.5623780292664,14.0,96.58343015294045,159.9721526116752
16.0,356.0518652648468,14.0,97.00560210409313,159.97492690037186
17.0,357.5760776713877,14.0,97.43785129985856,159.97753093155535
18.0,359.135015248889,14.0,97.8801777402367,159.9799647052256
19.0,360.72867799735064,14.0,98.33258142522757,159.98222822138254
20.0,272.40263939303,14.0,84.38802708138698,174.23466400297048
21.0,273.4518034948511,14.0,84.6834459518573,174.41570780700346
22.0,274.53214799597663,14.0,84.98791337420579,174.5976274262731
23.0,275.6436728964067,14.0,85.30142934843242,174.78042286077962
24.0,276.7863781961412,14.0,85.62399387453722,174.9640941105229
25.0,277.9602638951802,14.0,85.95560695252017,175.14864117550292
26.0,279.1653299935236,14.0,86.29626858238126,175.33406405571978
27.0,280.4015764911715,14.0,86.64597876412056,175.5203627511734
28.0,281.669003388124,14.0,87.00473749773796,175.7075372618638
29.0,319.7904037456931,16.0,97.21707252631495,198.7564922367228
30.0,321.0363041539486,16.0,97.59417516700013,198.9212387831688
31.0,322.3157256695598,16.0,97.9557354654759,199.11211983592406
32.0,337.9085985738805,17.0,102.05015331482448,210.75475677138576
33.0,339.1517685200376,17.0,102.43147530614011,210.91759105275978
34.0,340.43283382535117,17.0,102.7922432245149,211.1128195320904
35.0,341.7517944898211,17.0,103.16400837611691,211.30889090320963
36.0,343.10865051344746,17.0,103.54677076094609,211.50580516611754
37.0,344.50340189623023,17.0,103.94053037900245,211.70356232081406
38.0,345.9360486381694,17.0,104.34528723028602,211.90216236729927
39.0,347.4065907392649,17.0,104.76104131479678,212.101605305573
40.0,348.91502819951694,17.0,105.18779263253472,212.3018911356354
41.0,350.4613610189253,17.0,105.62554118349983,212.5030198574864
42.0,352.04558919749013,17.0,106.07428696769215,212.7049914711261
43.0,353.6677127352113,17.0,106.53402998511162,212.90780597655433
44.0,271.94561286846016,17.0,94.5109904162244,225.41035467593207
