Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,317.5484033098486,11.0,86.8626283373055,125.83297848178437
2.0,319.88405116052246,11.0,87.52594664051807,125.83601350342552
3.0,322.26961873226105,11.0,88.20375164678363,125.83880376867427
4.0,324.7051060250644,11.0,88.89604335610218,125.84134927753064
5.0,327.1905130389327,11.0,89.6028217684737,125.84365002999466
6.0,329.7258397738655,11.0,90.32408688389823,125.84570602606625
7.0,332.31108622986324,11.0,91.05983870237577,125.84751726574551
8.0,334.9462524069257,11.0,91.8100772239063,125.84908374903236
9.0,337.6313383050529,11.0,92.57480244848983,125.8504054759268
10.0,340.366343924245,11.0,93.35401437612634,125.85148244642893
11.0,343.15126926450165,11.0,94.14771300681588,125.85231466053865
12.0,407.31464597620436,14.0,111.4903408213849,160.11530573168824
13.0,409.7596030439361,14.0,112.3143102622945,159.98887520733132
14.0,412.2691559712043,14.0,113.02383680335026,159.99531658776635
15.0,414.8433047580087,14.0,113.7521090628435,160.00144125470212
16.0,417.4820494043494,14.0,114.49912704077411,160.00724920813855
17.0,420.1853899102266,14.0,115.26489073714222,160.01274044807568
18.0,422.95332627564005,14.0,116.04940015194774,160.01791497451353
19.0,425.7858585005897,14.0,116.85265528519074,160.02277278745203
20.0,428.68298658507587,14.0,117.67465613687115,160.02731388689125
21.0,431.64471052909823,14.0,118.51540270698901,160.03153827283114
22.0,434.6710303326569,14.0,119.37489499554431,160.03544594527176
23.0,437.761945995752,14.0,120.25313300253708,160.039036904213
24.0,440.9174575183835,14.0,121.15011672796724,160.04231114965498
25.0,444.1375649005511,14.0,122.06584617183486,160.0452686815977
26.0,447.42226814225523,14.0,123.00032133413995,160.04790950004102
27.0,450.7715672434956,14.0,123.95354221488245,160.0502336049851
28.0,454.1854622042723,14.0,124.92550881406243,160.05224099642987
29.0,480.71875023071345,16.0,131.76418935573707,182.98342792883477
30.0,483.81065824865533,16.0,132.77498131695305,182.85474804941356
31.0,486.9842904627595,16.0,133.6722530237598,182.86290409239407
32.0,508.07799963182237,17.0,139.349021872356,194.30410718860406
33.0,511.3098398083614,17.0,140.2940354931549,194.28112787465122
34.0,478.5541409101852,17.0,142.39555315483966,192.77086994196029
35.0,481.5685292567265,17.0,143.24681169213576,192.8907094048893
36.0,484.6639546841439,17.0,144.12158719030205,193.011115148327
37.0,487.8404171924373,17.0,145.01987964933855,193.13208717227332
38.0,491.0979167816066,17.0,145.94168906924529,193.2536254767283
39.0,494.4364534516519,17.0,146.88701545002223,193.37573006169188
40.0,497.85602720257316,17.0,147.85585879166936,193.49840092716423
41.0,501.35663803437035,17.0,148.84821909418676,193.6216380731451
42.0,504.9382859470438,17.0,149.8640963575743,193.74544149963475
43.0,508.60097094059296,17.0,150.9034905818321,193.86981120663293
44.0,512.3446930150183,17.0,151.96640176696008,193.99474719413982
45.0,516.1694521703195,17.0,153.0528299129583,194.12024946215536
46.0,520.0752484064966,17.0,154.1627750198267,194.2463180106795
47.0,550.4566668033677,18.0,162.53495407703016,205.76453178976433
48.0,554.3909539339584,18.0,163.6923247063373,205.85323039318558
49.0,558.4090223737356,18.0,164.83405483163477,205.9824356620997
50.0,562.5108721226992,18.0,166.00009829285813,206.11219375657112
51.0,566.6965031808492,18.0,167.19045509000728,206.24250467659982
52.0,570.9659155481853,18.0,168.40512522308236,206.3733684221857
53.0,575.3191092247082,18.0,169.64410869208342,206.5047849933288
54.0,579.7560842104173,18.0,170.9074054970103,206.6367543900292
55.0,584.2768405053129,18.0,172.19501563786312,206.76927661228677
56.0,588.8813781093949,18.0,173.50693911464182,206.90235166010166
57.0,593.5696970226633,18.0,174.84317592734638,207.03597953347375
58.0,499.42873391319546,18.0,159.40797598120113,223.64206019254712
59.0,502.9367188094703,18.0,160.40461858160936,224.16868461894995
60.0,506.51835848345274,18.0,161.42263579850828,224.69885024072894
61.0,510.1736529351426,18.0,162.46202763189797,225.23255705788424
62.0,513.9026021645404,18.0,163.52279408177844,225.76980507041583
63.0,517.7052061716456,18.0,164.60493514814962,226.31059427832355
64.0,521.5814649564585,18.0,165.70845083101156,226.85492468160757
65.0,525.531378518979,18.0,166.8333411303642,227.4027962802677
66.0,546.5591144345198,19.0,172.49314986856018,239.39190324868576
67.0,550.498543017348,19.0,173.6612550088976,239.90137332261253
68.0,554.5169784947847,19.0,174.8044771836343,240.46216911690257
69.0,558.6144208668304,19.0,175.97062715918653,241.02647986513972
70.0,562.7908701334849,19.0,177.15970493555417,241.59430556732403
71.0,567.0463262947483,19.0,178.37171051273728,242.1656462234553
72.0,571.3807893506205,19.0,179.606643890736,242.74050183353364
73.0,575.7942593011014,19.0,180.86450506955003,243.31887239755906
74.0,580.2867361461914,19.0,182.1452940491796,243.90075791553164
75.0,584.8582198858901,19.0,183.4490108296247,244.48615838745113
76.0,589.5087105201975,19.0,184.77565541088532,245.07507381331777
77.0,594.2382080491141,19.0,186.12522779296143,245.66750419313144
78.0,659.3969454957509,21.0,204.16968151196082,269.00923642157886
79.0,664.1193996501494,21.0,205.56559358286688,269.56112230844536
80.0,668.9244049701986,21.0,206.93604977847335,270.1659179952694
