Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,168.2091807642384,11.0,67.17421821447822,132.32024793842885
2.0,168.41163267953988,11.0,67.22890425778199,132.56112793119496
3.0,168.62809390744206,11.0,67.28765580360248,132.80389333972556
4.0,168.85856444794499,11.0,67.3504728519397,133.04854416402057
5.0,169.10304430104858,11.0,67.41735540279363,133.29508040408007
6.0,169.36153346675286,11.0,67.4883034561643,133.543502059904
7.0,169.63403194505787,11.0,67.56331701205168,133.79380913149245
8.0,169.92053973596356,11.0,67.64239607045579,134.04600161884534
9.0,170.22105683946995,11.0,67.72554063137662,134.3000795219627
10.0,170.53558325557708,11.0,67.81275069481418,134.5560428408445
11.0,170.86411898428486,11.0,67.90402626076848,134.8138915754908
12.0,222.62763990255988,14.0,81.65937397546226,169.3838692344496
13.0,222.79269042825567,14.0,81.75934109972286,169.5902927796742
14.0,222.97509812376194,14.0,81.80723876227981,169.85569183850197
15.0,223.17486298907872,14.0,81.86017347551574,170.1229598985503
16.0,223.39198502420595,14.0,81.91814523943064,170.39209695981918
17.0,223.62646422914352,14.0,81.98115405402456,170.66310302230863
18.0,223.87830060389163,14.0,82.04919991929746,170.93597808601868
19.0,224.1474941484502,14.0,82.12228283524934,171.21072215094927
20.0,224.43404486281915,14.0,82.20040280188023,171.48733521710042
21.0,196.79366806565983,14.0,85.73877106221919,167.98297421168212
22.0,196.96227692418276,14.0,85.78292247265448,168.3078582407834
23.0,197.14735332339495,14.0,85.83185276339782,168.63487380332776
24.0,197.34889726329666,14.0,85.88556193444923,168.96402089931524
25.0,197.56690874388752,14.0,85.94404998580868,169.2952995287458
26.0,197.80138776516782,14.0,86.00731691747615,169.6287096916194
27.0,198.0523343271374,14.0,86.0753627294517,169.96425138793612
28.0,198.31974842979633,14.0,86.14818742173527,170.30192461769596
29.0,241.7955384776979,16.0,97.91807311450233,193.47196915281728
30.0,241.82081588171613,16.0,98.0012652662279,193.7346185970132
31.0,241.8705250449645,16.0,98.00860076887402,194.0823072716967
32.0,255.80364129277595,17.0,101.6241915764933,205.88484730620678
33.0,255.86484739484354,17.0,101.64581670316356,206.22595094661065
34.0,255.95117663084682,17.0,101.66357871398357,206.58029753140235
35.0,256.06262900078593,17.0,101.68863145827173,206.9367332112634
36.0,256.19920450466077,17.0,101.72097493602807,207.29525798619395
37.0,256.36090314247133,17.0,101.76060914725257,207.65587185619384
38.0,256.5477249142177,17.0,101.80753409194519,208.01857482126317
39.0,256.75966981989984,17.0,101.86174977010599,208.38336688140186
40.0,256.9967378595178,17.0,101.92325618173494,208.75024803660997
41.0,263.51997714994974,17.0,92.29019193254294,198.26275442571506
42.0,263.75250050898205,17.0,92.3644973689154,198.49428715788602
43.0,264.0108393636113,17.0,92.43197564770661,198.74165093890875
44.0,264.2949937138375,17.0,92.50694558332,198.99052695437962
45.0,264.60496355966063,17.0,92.58940717575568,199.24091520429877
46.0,264.94074890108067,17.0,92.67936042501351,199.4928156886661
47.0,287.2690209430953,18.0,98.7309204544156,211.15913867893192
48.0,287.6520443370928,18.0,98.83586987768628,211.41279747961886
49.0,288.06096123661524,18.0,98.94702326662433,211.66927846190734
50.0,288.4957716416626,18.0,99.06569095086574,211.92727129616134
51.0,288.95647555223496,18.0,99.19187293041047,212.18677598238088
52.0,289.44307296833233,18.0,99.32556920525856,212.4477925205659
53.0,289.95556388995453,18.0,99.46677977541005,212.71032091071646
54.0,290.4939483171019,18.0,99.61550464086481,212.97436115283259
55.0,310.50321766255314,18.0,93.89875840171838,203.7739507796479
56.0,311.05481172690844,18.0,94.05783376567292,203.82506399763747
57.0,311.63287684622634,18.0,94.21790636314887,203.8829902650442
58.0,312.2374130205064,18.0,94.38566086077488,203.94104491523936
59.0,312.86842024974885,18.0,94.56109725855093,203.99922794822305
60.0,313.52589853395364,18.0,94.74421555647712,204.05753936399515
61.0,314.2098478731208,18.0,94.93501575455335,204.11597916255582
62.0,314.9202682672503,18.0,95.13349785277967,204.1745473439049
63.0,315.6571597163422,18.0,95.33966185115605,204.2332439080424
64.0,316.42052222039644,18.0,95.5535077496825,204.2920688549684
65.0,317.21035577941313,18.0,95.77503554835903,204.3510221846828
66.0,323.92352456391404,19.0,97.29466230875684,215.90204449287202
67.0,324.68035451297,19.0,97.53180682844784,215.9364816114029
68.0,325.4660963521073,19.0,97.7514388796639,215.9969378442843
69.0,326.280750081326,19.0,97.97946116138155,216.05751049253962
70.0,327.12431570062614,19.0,98.2158736736008,216.11819955616875
71.0,327.99679321000764,19.0,98.4606764163217,216.17900503517177
72.0,328.8981826094706,19.0,98.71386938954423,216.23992692954877
73.0,329.8284838990149,19.0,98.97545259326837,216.30096523929953
74.0,330.7876970786406,19.0,99.24542602749412,216.36211996442418
75.0,331.77582214834763,19.0,99.5237896922215,216.4233911049227
76.0,332.79285910813627,19.0,99.81054358745052,216.48477866079517
77.0,333.83880795800616,19.0,100.10568771318113,216.54628263204145
78.0,372.58079431888063,21.0,110.49893925514395,239.4645037712035
79.0,337.0284479874476,21.0,111.74850999503064,238.29315016500408
80.0,337.972856869532,21.0,112.01425560595729,238.4022348754418
81.0,355.99248288176636,21.0,105.72122472918264,239.19777159027203
82.0,356.92183449259994,21.0,105.99701853228859,239.23393355814392
83.0,357.8827357821358,21.0,106.26671636975252,239.28541141184144
84.0,358.8751867503737,21.0,106.54556992397579,239.33695346896315
85.0,359.8991873973138,21.0,106.83357919495845,239.3885597295091
86.0,360.95473772295594,21.0,107.1307441827005,239.44023019347935
87.0,362.04183772730045,21.0,107.43706488720184,239.49196486087385
88.0,363.16048741034695,21.0,107.75254130846261,239.54376373169254
89.0,382.5222012865555,22.0,112.94140380110915,251.02708690774085
90.0,383.6521658657702,22.0,113.27534281335845,251.06408907650092
91.0,384.8142920063364,22.0,113.60325853424652,251.11650902509
92.0,386.00857970825405,22.0,113.94050754023881,251.16899017704264
93.0,387.2350289715234,22.0,114.28708983133534,251.22153253235894
94.0,388.493639796144,22.0,114.64300540753607,251.27413609103888
95.0,389.7844121821163,22.0,115.00825426884099,251.32680085308237
96.0,391.10734612944015,22.0,115.38283641525015,251.3795268184895
97.0,392.4624416381154,22.0,115.76675184676351,251.43231398726022
98.0,393.84969870814234,22.0,116.1600005633811,251.4851623593946
99.0,395.2691173395207,22.0,116.56258256510291,251.53807193489254
100.0,396.72069753225054,22.0,116.9744978519289,251.59104271375406
101.0,398.2044392863322,22.0,117.39574642385915,251.64407469597927
102.0,399.7203426017652,22.0,117.82632828089359,251.69716788156802
103.0,417.2780132883042,23.0,122.49123720941162,263.1928209928466
104.0,418.72394942413126,23.0,122.94087945626589,263.20733014517333
105.0,420.20490767314266,23.0,123.3604901228829,263.26208147306147
106.0,421.7208880353388,23.0,123.79026420674599,263.31687997902753
107.0,423.2718905107196,23.0,124.23020170785531,263.37172566307163
108.0,424.85791509928475,23.0,124.6803026262108,263.4266185251937
109.0,381.30556968871934,23.0,123.64769680427908,264.67946563099326
110.0,382.62948649431814,23.0,124.02227632366635,264.8313873443849
111.0,383.9865567719965,23.0,124.4064769806511,264.9839076774506
112.0,385.37678052175454,23.0,124.80029877523337,265.1370266301901
113.0,386.8001577435922,23.0,125.20374170741317,265.2907442026037
114.0,388.25668843750975,23.0,125.61680577719048,265.44506039469127
115.0,406.92326523207,24.0,130.60339983031,277.0365822969593
116.0,408.3692285138941,24.0,131.0359315703467,277.16993831011445
117.0,409.84995034863226,24.0,131.45555011473203,277.32688520093956
118.0,411.3654307362845,24.0,131.88525559117303,277.4844228417271
119.0,412.9156696768508,24.0,132.3250479996698,277.6425512324774
120.0,414.5006671703313,24.0,132.7749273402221,277.8012703731902
121.0,416.12042321672595,24.0,133.23489361283012,277.96058026386567
122.0,417.7749378160346,24.0,133.70494681749386,278.1204809045039
123.0,419.4642109682574,24.0,134.18508695421323,278.28097229510456
124.0,421.18824267339426,24.0,134.6753140229883,278.442054435668
125.0,422.94703293144534,24.0,135.175628023819,278.60372732619396
126.0,424.7405817424105,24.0,135.68602895670543,278.76599096668264
127.0,426.5688891062896,24.0,136.2065168216475,278.928845357134
128.0,428.431955023083,24.0,136.73709161864525,279.0922904975478
129.0,439.5824249576468,25.0,139.5416976216539,290.73213410715624
130.0,441.3214416082936,25.0,140.0930197227091,290.84096340232406
131.0,380.48968097801037,25.0,134.15945213362963,297.1224187339539
132.0,381.57840843205884,25.0,134.46490541981862,297.5047756314133
133.0,382.7033020507379,25.0,134.78085412698348,297.8896736125629
134.0,383.8643618340476,25.0,135.1072982551241,298.27711267740267
135.0,385.0615877819878,25.0,135.44423780424057,298.6670928259326
136.0,386.2949798945589,25.0,135.79167277433285,299.0596140581527
137.0,387.5645381717606,25.0,136.14960316540095,299.454676374063
138.0,388.870262613593,25.0,136.5180289774449,299.8522797736635
139.0,407.1122805703759,25.0,130.3130404021201,298.3254095407343
140.0,408.37555763648015,25.0,130.6701838215231,298.66811178541445
141.0,409.6781033368395,25.0,131.03678682610655,299.0150571833575
142.0,411.0199176714539,25.0,131.41478558835084,299.3643095620833
143.0,412.40100064032345,25.0,131.80418010825593,299.7158689215917
144.0,413.82135224344813,25.0,132.2049703858219,300.0697352618828
145.0,418.05630711694664,27.0,144.1598300371898,320.17793200073424
146.0,419.2889297240257,27.0,144.52554032533794,320.5763807466901
147.0,400.55892144523256,27.0,150.60372689848194,314.94945977313637
148.0,401.85486636842614,27.0,150.9683990034065,315.3772049405007
149.0,403.1901328346462,27.0,151.34448222011724,315.8076390363653
150.0,404.56472084389276,27.0,151.73197654861428,316.24076206072994
151.0,405.9786303961658,27.0,152.13088198889767,316.676574013595
152.0,407.4318614914653,27.0,152.54119854096734,317.11507489496
153.0,408.92441412979144,27.0,152.96292620482325,317.5562647048253
154.0,410.45628831114396,27.0,153.39606498046544,318.0001434431907
155.0,412.027484035523,27.0,153.84061486789398,318.44671111005647
156.0,413.6380013029286,27.0,154.29657586710874,318.8959677054221
157.0,415.2878401133607,27.0,154.76394797810988,319.3479132292882
158.0,416.9770004668193,27.0,155.24273120089725,319.80254768165446
159.0,418.7054823633042,27.0,155.73292553547094,320.2598710625208
160.0,420.4732858028158,27.0,156.2345309818309,320.71988337188736
161.0,422.28041078535387,27.0,156.74754753997718,321.18258460975403
162.0,398.02809931460706,27.0,161.24522968066242,317.35556847454194
163.0,399.82208310684484,27.0,161.754554421099,317.85048987328264
164.0,401.65496888416453,27.0,162.27516851760637,318.3482240133319
165.0,403.5267566465665,27.0,162.80707197018458,318.84877089468915
166.0,405.43744639405037,27.0,163.3502647788336,319.35213051735485
167.0,407.3870381266166,27.0,163.90474694355345,319.8583028813287
168.0,409.37553184426474,27.0,164.47051846434408,320.3672879866108
169.0,424.0446796134165,27.0,157.20934722542273,313.02037274499276
170.0,426.0474634657627,27.0,157.78396602381346,313.40220944833624
171.0,428.0904455784915,27.0,158.36517389776432,313.7913867173043
172.0,430.1736259516025,27.0,158.95804730687817,314.182828092294
173.0,432.2970045850961,27.0,159.562586251155,314.57653357330565
174.0,434.46058147897236,27.0,160.17879073059493,314.97250316033916
175.0,436.66435663323097,27.0,160.80666074519775,315.3707368533944
176.0,438.9083300478722,27.0,161.4461962949636,315.7712346524714
177.0,441.1925017228958,27.0,162.0973973798925,316.17399655757026
178.0,443.51687165830197,27.0,162.7602639999843,316.5790225686908
179.0,445.88143985409044,27.0,163.4347961552392,316.98631268583324
180.0,448.28620631026166,27.0,164.12099384565707,317.39586690899745
181.0,450.7311710268154,27.0,164.81885707123794,317.8076852381835
182.0,453.2163340037515,27.0,165.5283858319818,318.22176767339135
183.0,455.74169524107003,27.0,166.24958012788866,318.63811421462094
184.0,458.30725473877123,27.0,166.9824399589585,319.05672486187234
185.0,460.9130124968548,27.0,167.7269653251914,319.47759961514566
186.0,463.5589685153209,27.0,168.48315622658725,319.9007384744406
187.0,466.24512279416956,27.0,169.25101266314616,320.3261414397573
188.0,468.9714753334007,27.0,170.03053463486802,320.7538085110959
189.0,471.73802613301433,27.0,170.8217221417529,321.1837396884563
190.0,474.5447751930104,27.0,171.62457518380072,321.6159349718385
191.0,500.869117279593,27.0,167.7502807139803,299.7349809700875
192.0,503.6890344443534,27.0,168.55781783453793,299.84207527501087
193.0,506.55013116113355,27.0,169.37615779575137,299.95061910477557
194.0,509.45240742993343,27.0,170.20644806296093,300.0594649940415
195.0,512.395863250753,27.0,171.04868863616667,300.1686129428084
196.0,515.3804986235926,27.0,171.90287951536857,300.27806295107655
197.0,499.2499968765097,27.0,178.76576857057188,294.0290796012802
198.0,502.1945488319989,27.0,179.60854909356314,294.1748231809313
199.0,505.17951586154595,27.0,180.46305807104605,294.3210944198235
200.0,508.2048979651509,27.0,181.3292955030206,294.4678933179568
201.0,511.2706951428139,27.0,182.20726138948677,294.6152198753312
202.0,514.376907394535,27.0,183.0969557304446,294.76307409194675
203.0,517.523534720314,27.0,183.998378525894,294.91145596780325
204.0,520.710577120151,27.0,184.9115297758352,295.0603655029009
205.0,560.1486630014081,27.0,184.82772364640508,294.11616824451255
206.0,563.3565134743022,27.0,185.76074200300854,294.1726220562619
207.0,588.1166707681084,27.0,181.41898127410326,299.975701221015
208.0,505.7669582447267,27.0,169.32875766523543,312.76902161949556
209.0,508.04355616561685,27.0,169.9791712826197,313.1326916369118
210.0,510.35549212668,27.0,170.639839999262,313.49854870108896
211.0,512.7027661279158,27.0,171.3107638151625,313.8665928120271
212.0,515.0853781693241,27.0,171.9919427303211,314.2368239697263
213.0,517.5033282509056,27.0,172.68337674473787,314.6092421741865
214.0,519.9566163726598,27.0,173.38506585841276,314.9838474254076
215.0,522.4452425345866,27.0,174.09701007134584,315.3606397233897
216.0,524.9692067366863,27.0,174.81920938353704,315.73961906813275
217.0,527.5285089789586,27.0,175.55166379498633,316.1207854596369
218.0,530.1231492614038,27.0,176.29437330569377,316.504138897902
219.0,532.7531275840217,27.0,177.04733791565934,316.88967938292825
220.0,500.8777693195125,27.0,179.40151460912537,315.3411420970859
221.0,503.251426371718,27.0,180.0809286565225,315.8258868346244
222.0,491.2748641128897,27.0,176.65053832177884,315.4432981101513
223.0,493.48833334929986,27.0,177.2941655655606,315.94137867593815
224.0,495.7341932091467,27.0,177.93651433796677,316.4533817245738
225.0,498.01244369243034,27.0,178.5882628692944,316.96862902576135
226.0,500.3230847991509,27.0,179.2494111595433,317.4871205795007
227.0,502.66611652930794,27.0,179.9199592087135,318.00885638579217
228.0,505.04153888290205,27.0,180.5999070168052,318.5338364446353
229.0,507.4493518599328,27.0,181.28925458381818,319.0620607560306
230.0,509.8895554604005,27.0,181.98800190975254,319.59352931997756
231.0,512.3621496843049,27.0,182.69614899460822,320.1282421364766
232.0,514.867134531646,27.0,183.4136958383853,320.6661992055276
233.0,517.4045100024239,27.0,184.14064244108368,321.2074005271303
234.0,519.9742760966388,27.0,184.87698880270344,321.75184610128514
235.0,522.5764328142902,27.0,185.6227349232446,322.2995359279917
236.0,525.2109801553786,27.0,186.37788080270707,322.8504700072501
237.0,527.8779181199038,27.0,187.1424264410909,323.4046483390606
238.0,530.5772467078658,27.0,187.9163718383961,323.96207092342286
239.0,533.3089659192644,27.0,188.6997169946226,324.5227377603371
240.0,536.0730757540998,27.0,189.49246190977055,325.0866488498033
241.0,538.8695762123723,27.0,190.29460658383974,325.6538041918213
242.0,541.6984672940812,27.0,191.10615101683038,326.22420378639123
243.0,544.559748999227,27.0,191.92709520874237,326.7978476335131
244.0,547.4534213278097,27.0,192.7574391595757,327.3747357331869
245.0,550.3794842798294,27.0,193.5971828693304,327.95486808541267
246.0,553.3379378552855,27.0,194.44632633800643,328.53824469019014
247.0,556.3287820541785,27.0,195.3048695656038,329.1248655475196
248.0,559.3520168765083,27.0,196.17281255212256,329.71473065740093
249.0,562.4076423222749,27.0,197.05015529756264,330.3078400198342
250.0,565.4956583914783,27.0,197.93689780192418,330.9041936348195
251.0,568.6160650841184,27.0,198.83304006520694,331.5037915023565
