Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,169.52906584639095,11.0,56.00091860365038,140.11911168046814
2.0,169.87318556163933,11.0,56.09133490862265,140.392496706968
3.0,170.24985950291398,11.0,56.19119844998773,140.6671948870009
4.0,170.65908767021486,11.0,56.300509227745636,140.9432062205668
5.0,171.10087006354198,11.0,56.419267241896364,141.22053070766577
6.0,171.57520668289536,11.0,56.547472492439894,141.49916834829773
7.0,172.082097528275,11.0,56.68512497937623,141.77911914246275
8.0,172.62154259968088,11.0,56.8322247027054,142.06038309016083
9.0,173.19354189711305,11.0,56.98877166242739,142.34296019139185
10.0,173.79809542057143,11.0,57.1547658585422,142.62685044615603
11.0,174.43520317005598,11.0,57.33020729104982,142.91205385445315
12.0,214.35642516544453,14.0,67.64379743920038,177.5682212560242
13.0,214.95578051231942,14.0,67.83843458301202,177.8264038396165
14.0,215.58959494925122,14.0,68.0123675046751,178.11659448727653
15.0,216.2578684762401,14.0,68.19630045427272,178.40808894892126
16.0,216.96060109328596,14.0,68.39023343180489,178.70088722455063
17.0,217.69779280038878,14.0,68.59416643727158,178.99498931416477
18.0,218.46944359754863,14.0,68.80809947067283,179.29039521776355
19.0,219.27555348476545,14.0,69.03203253200861,179.58710493534707
20.0,220.11612246203924,14.0,69.26596562127894,179.8851184669152
21.0,220.99115052937003,14.0,69.5098987384838,180.18443581246805
22.0,221.90063768675785,14.0,69.76383188362321,180.48505697200562
23.0,222.8445839342026,14.0,70.02776505669713,180.78698194552783
24.0,223.82298927170447,14.0,70.30169825770561,181.09021073303478
25.0,224.8358536992632,14.0,70.58563148664862,181.39474333452642
26.0,225.88317721687895,14.0,70.87956474352617,181.7005797500027
27.0,226.96495982455167,14.0,71.18349802833828,182.0077199794637
28.0,228.08120152228145,14.0,71.4974313410849,182.31616402290936
29.0,256.50428819743536,16.0,78.89424297748413,205.53376346112995
30.0,257.56379428730816,16.0,79.22854443489575,205.80859839500226
31.0,258.6601552397282,16.0,79.53601310217681,206.1222534676287
32.0,270.57349325238414,17.0,82.56180709502154,217.9051070859487
33.0,271.68829468333615,17.0,82.8908277418419,218.20541672604597
34.0,272.8406651922445,17.0,83.21434311710415,218.52342274983835
35.0,294.03882809190736,17.0,77.84231830279343,194.74607723534348
36.0,295.1327551601461,17.0,78.1798679122715,194.7206217366527
37.0,296.2675923236188,17.0,78.49732554747439,194.72692973967708
38.0,297.4433395823255,17.0,78.82665529231419,194.73303716050452
39.0,298.6599969362663,17.0,79.16785714679088,194.73894399913507
40.0,299.9175643854409,17.0,79.52093111090447,194.74465025556873
41.0,301.2160419298496,17.0,79.88587718465496,194.75015592980535
42.0,302.55542956949233,17.0,80.26269536804236,194.7554610218451
43.0,303.935727304369,17.0,80.65138566106666,194.76056553168786
44.0,305.3569351344796,17.0,81.05194806372786,194.76546945933376
45.0,275.39688809810775,17.0,83.9722687997867,191.88975096017842
46.0,276.53162606431454,17.0,84.29057692607087,192.00117866708996
47.0,285.9029694466442,18.0,86.57834470536474,203.59390481452337
48.0,287.0442166183738,18.0,86.91884173341613,203.68675923273156
49.0,288.2249254984425,18.0,87.25003166265209,203.8010583348871
50.0,289.4450960868502,18.0,87.592673379648,203.9160432344145
51.0,290.70472838359683,18.0,87.94676688440391,204.0317139313139
52.0,292.00382238868264,18.0,88.31231217691982,204.14807042558513
53.0,293.34237810210743,18.0,88.6893092571957,204.2651127172283
54.0,294.7203955238712,18.0,89.07775812523158,204.3828408062434
55.0,296.1378746539741,18.0,89.47765878102744,204.50125469263034
56.0,297.594815492416,18.0,89.88901122458329,204.62035437638926
57.0,299.0912180391969,18.0,90.31181545589914,204.74013985752006
58.0,300.62708229431684,18.0,90.74607147497494,204.86061113602273
59.0,302.20240825777586,18.0,91.19177928181075,204.98176821189736
60.0,303.8171959295738,18.0,91.64893887640653,205.10361108514388
61.0,305.4714453097108,18.0,92.11755025876232,205.2261397557623
62.0,307.165156398187,18.0,92.59761342887809,205.34935422375258
63.0,308.898329195002,18.0,93.08912838675386,205.47325448911485
64.0,310.67096370015616,18.0,93.59209513238957,205.597840551849
65.0,312.4830599136493,18.0,94.10651366578531,205.72311241195507
66.0,324.850709784925,19.0,97.26350360326342,217.31815993801095
67.0,326.7245124424755,19.0,97.80087597958523,217.43984117481693
68.0,328.6379882623684,19.0,98.34465351080637,217.56731516904827
69.0,330.5911372446039,19.0,98.89994419373934,217.69547392389256
70.0,332.58395938918176,19.0,99.46674802838403,217.82431743934978
71.0,334.6164546961022,19.0,100.04506501474057,217.95384571541993
72.0,336.6886231653652,19.0,100.63489515280888,218.084058752103
73.0,338.8004647969705,19.0,101.23623844258897,218.214956549399
74.0,340.9519795909185,19.0,101.84909488408084,218.34653910730793
75.0,343.14316754720875,19.0,102.47346447728452,218.4788064258298
