Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,160.7422326590585,11.0,65.01910288993312,137.79168369374278
2.0,125.67902705524801,11.0,66.44198137942271,136.42249039811628
3.0,125.57068332002682,11.0,66.40725365143298,136.84676901061616
4.0,125.47366410592403,11.0,66.37581229947179,137.27344796960534
5.0,125.38796941293958,11.0,66.34765732353915,137.70252727508375
6.0,125.31359924107355,11.0,66.32278872363507,138.13400692705144
7.0,125.25055359032584,11.0,66.30120649975954,138.56788692550836
8.0,125.19883246069655,11.0,66.28291065191257,139.00416727045456
9.0,125.1584358521856,11.0,66.26790118009414,139.44284796189004
10.0,125.12936376479306,11.0,66.25617808430427,139.88392899981474
11.0,125.11161619851887,11.0,66.24774136454295,140.3274103842287
12.0,178.24316424896247,14.0,80.40077943380625,175.0752074417971
13.0,178.02601240174826,14.0,80.3995662650489,175.45948757330032
14.0,177.82464052123834,14.0,80.33654879898732,175.91252984988486
15.0,177.63904860743276,14.0,80.27811067926336,176.36795062790907
16.0,177.46923666033163,14.0,80.224251905877,176.8257499073728
17.0,177.31520467993488,14.0,80.17497247882825,177.28592768827608
18.0,177.17695266624247,14.0,80.13027239811709,177.74848397061888
19.0,177.05448061925443,14.0,80.09015166374357,178.21341875440123
20.0,176.94778853897085,14.0,80.05461027570765,178.6807320396231
21.0,176.85687642539156,14.0,80.02364823400934,179.15042382628462
22.0,176.7817442785167,14.0,79.99726553864863,179.62249411438563
23.0,176.72239209834618,14.0,79.97546218962553,180.09694290392616
24.0,176.67881988488006,14.0,79.95823818694006,180.5737701949063
25.0,176.6510276381183,14.0,79.94559353059218,181.05297598732602
26.0,176.63901535806096,14.0,79.93752822058194,181.5345602811852
27.0,188.41378688236946,14.0,71.85212029699198,167.13285994644457
28.0,188.31915822886174,14.0,71.83048095326363,167.33714547585623
29.0,237.3468635282731,16.0,85.21174776315233,190.35404417827743
30.0,237.1854962005126,16.0,85.18965979590486,190.5418676213812
31.0,237.04372388226807,16.0,85.14283099738874,190.76108711004414
32.0,266.90457662342806,17.0,93.38214200060906,202.35489053540425
33.0,266.7944792470954,17.0,93.34670813611882,202.57388148966527
34.0,266.7041034032366,17.0,93.31475787750709,202.79608014895857
35.0,266.6334490918518,17.0,93.28853080761928,203.0192469304389
36.0,266.58251631294064,17.0,93.26802692645535,203.24338183410603
37.0,266.55130506650335,17.0,93.25324623401536,203.4684848599602
38.0,266.5398153525399,17.0,93.24418873029926,203.69455600800123
39.0,266.5480471710503,17.0,93.24085441530706,203.92159527822923
40.0,266.5760005220345,17.0,93.2432432890388,204.14960267064416
41.0,266.6236754054926,17.0,93.25135535149441,204.37857818524603
42.0,266.69107182142454,17.0,93.26519060267395,204.60852182203473
43.0,266.7781897698303,17.0,93.2847490425774,204.83943358101047
44.0,266.8850292507099,17.0,93.31003067120476,205.0713134621731
45.0,267.0115902640633,17.0,93.341035488556,205.3041614655227
46.0,267.15787280989053,17.0,93.37776349463115,205.53797759105922
47.0,276.8920617013825,18.0,95.77620376451026,217.2465471863515
48.0,299.6319910759015,18.0,90.8594540790361,208.36762445236192
49.0,299.80089205494585,18.0,90.90300381022662,208.47496130748857
50.0,299.99015219441975,18.0,90.95201887434527,208.5831049075471
51.0,300.1997714943231,18.0,91.0069421668206,208.69161235710925
52.0,300.42974995465596,18.0,91.06777368765256,208.80048365617498
53.0,300.6800875754183,18.0,91.13451343684116,208.9097188047442
54.0,300.9507843566102,18.0,91.20716141438639,209.01931780281694
55.0,301.24184029823147,18.0,91.28571762028827,209.12928065039324
56.0,301.5532554002824,18.0,91.37018205454677,209.23960734747305
57.0,301.88502966276275,18.0,91.46055471716194,209.35029789405644
58.0,302.23716308567253,18.0,91.55683560813374,209.46135229014334
59.0,302.60965566901183,18.0,91.65902472746217,209.57277053573375
60.0,303.0025074127807,18.0,91.76712207514726,209.68455263082777
61.0,303.41571831697917,18.0,91.88112765118898,209.79669857542524
62.0,321.29858054442013,18.0,85.55378191252812,205.91173922105327
63.0,321.71870840127673,18.0,85.6700480739907,205.9153342767684
64.0,322.1598383768249,18.0,85.79196917805054,205.91926623134248
65.0,322.6219704710644,18.0,85.91998509695456,205.92309521252866
66.0,337.9754827981726,19.0,89.94859635892821,217.37479495694203
67.0,338.3828184138066,19.0,90.0890851080297,217.35051783697406
68.0,338.8127467134241,19.0,90.2072939036867,217.35496629541308
69.0,339.265267697025,19.0,90.33205909623567,217.35930398192247
70.0,339.74038136460945,19.0,90.46338068567665,217.3635308965023
71.0,340.23808771617735,19.0,90.60125867200966,217.3676470391526
72.0,340.75838675172884,19.0,90.74569305523467,217.37165240987326
73.0,341.3012784712637,19.0,90.89668383535168,217.37554700866443
74.0,341.86676287478195,19.0,91.0542310123607,217.379330835526
75.0,342.45483996228387,19.0,91.21833458626176,217.38300389045799
76.0,343.0655097337693,19.0,91.38899455705479,217.3865661734604
77.0,343.6987721892382,19.0,91.56621092473983,217.39001768453323
78.0,362.4430230398477,21.0,96.15769717801031,240.3462099661891
79.0,363.0056676265225,21.0,96.34836528616377,240.3160626706802
80.0,363.59291374606823,21.0,96.51164474521681,240.3203227677952
81.0,364.2047613984845,21.0,96.68206356910898,240.32446224359447
82.0,364.8412105837717,21.0,96.85962175784022,240.32848109807816
83.0,365.50226130192965,21.0,97.04431931141056,240.332379331246
84.0,366.1879135529583,21.0,97.23615622982001,240.33615694309836
85.0,366.8981673368577,21.0,97.4351325130685,240.33981393363496
86.0,367.6330226536279,21.0,97.64124816115611,240.34335030285598
87.0,368.3924795032689,21.0,97.85450317408281,240.34676605076123
88.0,369.17653788578053,21.0,98.0748975518486,240.3500611773509
89.0,378.6844045516843,22.0,100.40615329618016,251.8313712692017
90.0,379.4536416009542,22.0,100.64101420089878,251.81597138692862
91.0,380.2488713997269,22.0,100.86424679259689,251.81961547113102
92.0,381.0700939480025,22.0,101.09502248020075,251.82313211288252
93.0,381.9173092457811,22.0,101.33334126371034,251.82652131218327
94.0,382.7905172930625,22.0,101.57920314312565,251.82978306903314
95.0,356.9867081969275,22.0,105.62465241011378,247.73054018667796
96.0,357.8402492917434,22.0,105.86494271874835,247.7544203543634
97.0,358.7193152558943,22.0,106.11264034446393,247.77831115243907
98.0,359.62390608938017,22.0,106.36774528726053,247.80221258090518
99.0,360.5540217922011,22.0,106.63025754713813,247.8261246397617
100.0,361.5096623643569,22.0,106.90017712409676,247.85004732900856
101.0,362.4908278058477,22.0,107.17750401813637,247.87398064864584
102.0,363.49751811667375,22.0,107.46223822925704,247.89792459867346
103.0,398.6489225756774,23.0,117.2350173772047,259.2753439030314
104.0,399.655079221287,23.0,117.5347173314616,259.28444141448716
105.0,400.6877450355433,23.0,117.82670399001748,259.3089509867559
106.0,401.74692001844653,23.0,118.12638360931464,259.3334663633955
107.0,402.83260416999656,23.0,118.43375618935318,259.357987544406
108.0,403.9447974901937,23.0,118.74882173013302,259.38251452978733
109.0,405.0834999790373,23.0,119.07158023165417,259.40704731953946
110.0,406.248711636528,23.0,119.40203169391665,259.43158591366256
111.0,407.4404324626656,23.0,119.74017611692044,259.45613031215646
112.0,408.65866245744996,23.0,120.08601350066556,259.4806805150211
113.0,409.9034016208812,23.0,120.439543845152,259.5052365222567
114.0,411.17464995295927,23.0,120.80076715037974,259.52979833386314
