Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,241.84177177082043,11.0,76.74940750380615,120.74751503064451
2.0,242.98314249240994,11.0,77.0764821678921,120.7489754842598
3.0,244.13881755348712,11.0,77.40770795129737,120.7503871298283
4.0,245.30879695405199,11.0,77.74308485402196,120.75174996734987
5.0,246.49308069410455,11.0,78.0826128760659,120.75306399682458
6.0,247.6916687736448,11.0,78.42629201742913,120.75432921825244
7.0,248.9045611926727,11.0,78.77412227811172,120.7555456316334
8.0,250.13175795118832,11.0,79.12610365811364,120.75671323696751
9.0,251.37325904919163,11.0,79.48223615743484,120.75783203425473
10.0,252.62906448668264,11.0,79.8425197760754,120.75890202349504
11.0,253.8991742636613,11.0,80.2069545140353,120.75992320468853
12.0,310.44786933436706,14.0,95.35049281579447,155.0526766967568
13.0,311.4251499280476,14.0,95.72417168083334,154.96095311562317
14.0,312.423052875251,14.0,96.00777850911943,154.96520639296494
15.0,313.44157817597716,14.0,96.29736994439784,154.96937988503706
16.0,314.4807258302261,14.0,96.59294598666858,154.97347359183942
17.0,315.5404958379979,14.0,96.8945066359316,154.97748751337213
18.0,316.62088819929255,14.0,97.20205189218699,154.9814216496351
19.0,317.7219029141099,14.0,97.51558175543468,154.98527600062846
20.0,318.8435399824502,14.0,97.83509622567469,154.9890505663521
21.0,319.9857994043132,14.0,98.16059530290703,154.992745346806
22.0,321.14868117969894,14.0,98.49207898713166,154.9963603419903
23.0,322.3321853086076,14.0,98.82954727834863,154.9998955519049
24.0,323.536311791039,14.0,99.17300017655793,155.0033509765497
25.0,324.7610606269932,14.0,99.5224376817595,155.00672661592498
26.0,326.0064318164702,14.0,99.87785979395343,155.01002247003046
27.0,327.27242535947005,14.0,100.23926651313964,155.01323853886635
28.0,328.55904125599267,14.0,100.60665783931823,155.01637482243243
29.0,372.10645486099247,16.0,112.39646827992765,177.8539921215327
30.0,373.2764318797905,16.0,112.77629320066002,177.81146074090609
31.0,374.4713490031189,16.0,113.11582053151521,177.81636361328853
32.0,387.9711522763791,17.0,116.60551099424805,189.28167178384
33.0,389.1769194596659,17.0,116.95962839060525,189.27512273253564
34.0,390.40871505290283,17.0,117.30954202719502,189.2802245944019
35.0,391.66653905609013,17.0,117.6670091083524,189.2852201651037
36.0,392.95039146922767,17.0,118.03202963407733,189.29010944464122
37.0,401.4014197743937,17.0,108.95727372770602,194.26134712966913
38.0,402.6966440284361,17.0,109.33649201852903,194.25165243285167
39.0,404.01864310354784,17.0,109.71236609705215,194.25294072446073
40.0,405.3674169997287,17.0,110.09601022864956,194.25409773912207
41.0,406.74296571697903,17.0,110.48742441332132,194.25512347683565
42.0,408.1452892552985,17.0,110.8866086510673,194.25601793760157
43.0,409.57438761468734,17.0,111.29356294188763,194.25678112141983
44.0,411.03026079514547,17.0,111.70828728578226,194.25741302829033
45.0,412.5129087966728,17.0,112.1307816827512,194.2579136582131
46.0,414.0223316192695,17.0,112.56104613279444,194.25828301118824
47.0,438.17981567316133,18.0,119.14294256405591,205.66844430805
48.0,439.66232113025825,18.0,119.58898250835138,205.64535872314787
49.0,441.17290517488675,18.0,120.01920559200094,205.64610073567871
50.0,442.7115678070469,18.0,120.45757708175212,205.64670507889488
51.0,444.2783090267386,18.0,120.90409697760498,205.6471717527964
52.0,445.87312883396197,18.0,121.35876527955955,205.64750075738328
53.0,447.4960272287171,18.0,121.82158198761577,205.6476920926555
54.0,449.1470042110035,18.0,122.29254710177366,205.64774575861298
55.0,450.8260597808218,18.0,122.77166062203322,205.64766175525583
