Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,161.28504082501806,11.0,53.516046745060976,127.20075498203198
2.0,161.93071220490623,11.0,53.69891884742024,127.31744258556839
3.0,162.59189610059136,11.0,53.88629268186379,127.43470343141617
4.0,163.26859251207347,11.0,54.07816824839162,127.55253751957534
5.0,163.9608014393526,11.0,54.27454554700374,127.67094485004593
6.0,164.66852288242862,11.0,54.475424577700124,127.7899254228279
7.0,165.39175684130166,11.0,54.680805340480795,127.90947923792126
8.0,166.13050331597165,11.0,54.89068783534574,128.029606295326
9.0,166.8847623064386,11.0,55.10507206229498,128.1503065950422
10.0,167.65453381270257,11.0,55.32395802132848,128.27158013706975
11.0,168.43981783476343,11.0,55.54734571244627,128.3934269214087
12.0,221.0898671548139,14.0,69.55912793327137,162.8243904214372
13.0,221.57943036496135,14.0,69.79247944832699,162.85320372171452
14.0,222.0929595652875,14.0,69.9345506919118,162.98078401873906
15.0,222.6304547557922,14.0,70.08357686584644,163.10889611069004
16.0,223.19191593647548,14.0,70.2395579701309,163.23753999756752
17.0,223.7773431073374,14.0,70.4024940047652,163.3667156793716
18.0,224.386736268378,14.0,70.57238496974932,163.49642315610205
19.0,225.02009541959708,14.0,70.74923086508329,163.62666242775904
20.0,225.67742056099482,14.0,70.93303169076707,163.75743349434256
21.0,226.35871169257115,14.0,71.1237874468007,163.8887363558526
22.0,227.06396881432616,14.0,71.32149813318416,164.02057101228908
23.0,227.79319192625974,14.0,71.52616374991744,164.1529374636521
24.0,228.5463810283719,14.0,71.73778429700059,164.2858357099416
25.0,229.32353612066268,14.0,71.95635977443354,164.4192657511576
26.0,230.12465720313207,14.0,72.18189018221632,164.5532275873001
27.0,230.9497442757801,14.0,72.41437552034893,164.68772121836915
28.0,231.79879733860668,14.0,72.65381578883137,164.82274664436468
29.0,298.34799352933555,16.0,91.11748106949035,187.6782500923211
30.0,298.9885675542981,16.0,91.37158772221314,187.7404292903635
31.0,299.66175278507285,16.0,91.55748230425729,187.8807737384454
32.0,285.3685485099688,17.0,98.59597035764361,195.99263831652647
33.0,285.6498114202715,17.0,98.70495277759291,196.19558320911634
34.0,285.9666178478699,17.0,98.78657527416277,196.4375824236258
35.0,286.31896779276417,17.0,98.87851249945184,196.68096130795635
36.0,286.7068612549542,17.0,98.98076445346017,196.92571986210785
37.0,287.1302982344399,17.0,99.09333113618771,197.17185808608033
38.0,287.58927873122144,17.0,99.21621254763447,197.41937597987385
39.0,288.08380274529867,17.0,99.34940868780046,197.66827354348828
40.0,288.6138702766717,17.0,99.49291955668568,197.91855077692372
41.0,289.17948132534053,17.0,99.64674515429013,198.17020768018023
42.0,289.780635891305,17.0,99.81088548061382,198.42324425325765
43.0,290.41733397456534,17.0,99.98534053565672,198.67766049615608
44.0,311.0247131959705,17.0,94.46840442163577,192.17349704660379
45.0,295.667459794407,17.0,101.57022034725547,184.95691383793678
46.0,296.13273342403807,17.0,101.69369683233694,185.08662747218915
47.0,324.9228945951216,18.0,109.61620314512133,196.599282258492
48.0,325.3816223486856,18.0,109.76302401150429,196.7057150703178
49.0,325.8819616446512,18.0,109.89614680558854,196.83868314149447
50.0,326.4239124830187,18.0,110.04134526927778,196.9724127301184
51.0,327.00747486378776,18.0,110.19861940257199,197.10690383618962
52.0,327.6326487869587,18.0,110.36796920547121,197.24215645970799
53.0,328.29943425253146,18.0,110.54939467797544,197.3781706006736
54.0,329.00783126050584,18.0,110.74289582008463,197.5149462590864
55.0,329.7578398108821,18.0,110.9484726317988,197.65248343494642
56.0,330.54945990366,18.0,111.16612511311797,197.79078212825365
57.0,331.38269153883977,18.0,111.39585326404213,197.92984233900816
58.0,332.25753471642116,18.0,111.63765708457129,198.06966406720986
59.0,333.17398943640444,18.0,111.89153657470543,198.21024731285877
60.0,334.1320556987893,18.0,112.15749173444453,198.3515920759549
61.0,335.1317335035761,18.0,112.43552256378867,198.49369835649827
62.0,336.1730228507646,18.0,112.72562906273777,198.63656615448886
63.0,337.2559237403549,18.0,113.02781123129188,198.7801954699266
64.0,338.38043617234683,18.0,113.34206906945096,198.92458630281166
65.0,339.54656014674055,18.0,113.66840257721503,199.0697386531439
66.0,360.8156535186698,19.0,119.40771133242224,210.63819815508128
67.0,361.96148930283823,19.0,119.75850265111798,210.75503561235445
68.0,363.15317056180737,19.0,120.09102419568369,210.90418795902133
69.0,364.39069729557707,19.0,120.4368500970365,211.05408106416496
70.0,365.67406950414716,19.0,120.79598035517645,211.2047149277853
71.0,367.00328718751797,19.0,121.16841497010351,211.3560895498822
72.0,368.3783503456892,19.0,121.5541539418177,211.50820493045583
73.0,369.7992589786613,19.0,121.95319727031902,211.66106106950613
74.0,371.26601308643365,19.0,122.36554495560749,211.81465796703304
75.0,372.77861266900675,19.0,122.79119699768304,211.9689956230367
76.0,374.33705772638024,19.0,123.23015339654575,212.12407403751703
77.0,375.9413482585545,19.0,123.68241415219556,212.279893210474
78.0,397.3201871695388,21.0,129.0316236709017,235.3813484880436
79.0,398.8709537182688,21.0,129.51091831660017,235.4967946167265
80.0,400.4701851395915,21.0,129.96095076904163,235.65629536026205
81.0,402.11788143350657,21.0,130.42504772750948,235.81652401936688
82.0,403.81404260001426,21.0,130.90320919200363,235.97748059404103
83.0,405.55866863911467,21.0,131.3954351625242,236.13916508428446
84.0,407.35175955080746,21.0,131.9017256390711,236.30157749009723
85.0,409.193315335093,21.0,132.4220806216443,236.46471781147923
86.0,411.083335991971,21.0,132.95650011024395,236.6285860484306
87.0,413.0218215214416,21.0,133.50498410486998,236.7931822009512
88.0,415.00877192350475,21.0,134.06753260552233,236.95850626904107
89.0,431.09350100215954,22.0,138.3002881506859,248.57664279455497
90.0,433.0519059525629,22.0,138.8913339908267,248.70725666911352
91.0,435.0616984652075,22.0,139.45966310743376,248.87621352339013
92.0,453.7243205270548,22.0,133.34565665071202,245.11269488166383
93.0,455.79576833773655,22.0,133.93819781695132,245.12647852063077
94.0,408.2365907114907,22.0,131.72144073737493,247.7080439937001
95.0,410.1378665114015,22.0,132.25825862447454,247.80875899741474
96.0,412.0905976870343,22.0,132.81000886160874,247.9096698482627
97.0,414.0947842383888,22.0,133.37669144877734,248.0107765462442
98.0,416.1504261654653,22.0,133.95830638598045,248.1120790913589
99.0,418.25752346826357,22.0,134.55485367321808,248.2135774836072
100.0,420.4160761467837,22.0,135.16633331049007,248.31527172298888
101.0,364.24643633901155,22.0,130.5042185631086,253.43867688279107
102.0,366.04800161722767,22.0,131.01291582558116,253.67484940317735
103.0,383.7369251378992,23.0,135.7114844834627,265.35502967426174
104.0,385.62215893095873,23.0,136.24845567501836,265.5893256450629
105.0,395.73735761231274,23.0,127.67939677709752,272.2624748238945
106.0,397.58443518220776,23.0,128.21038117909316,272.47826008102624
107.0,399.48349750752635,23.0,128.7464030898767,272.705041526418
108.0,401.4345445882685,23.0,129.29751097668415,272.9327706928335
109.0,403.43757642443444,23.0,129.86370483951555,273.16144758027286
110.0,405.49259301602393,23.0,130.4449846783709,273.3910721887361
111.0,407.59959436303706,23.0,131.04135049325015,273.6216445182231
112.0,409.75858046547376,23.0,131.65280228415338,273.853164568734
113.0,411.9695513233341,23.0,132.27934005108048,274.0856323402687
114.0,414.23250693661817,23.0,132.9209637940316,274.31904783282727
115.0,436.7586595097829,24.0,139.02231584430052,285.9749669234108
116.0,439.10806694803637,24.0,139.69416298973903,286.2052286643496
117.0,418.6859706492196,24.0,145.31498995435368,281.1520425606835
118.0,420.99517696960356,24.0,145.97006868240354,281.4319380154654
119.0,423.356254227705,24.0,146.64020035657896,281.7129388428824
120.0,425.76920242352395,24.0,147.32538497687997,281.9950450429346
121.0,428.23402155706015,24.0,148.0256225433066,282.2782566156217
122.0,430.7507116283138,24.0,148.7409130558589,282.562573560944
123.0,433.3192726372848,24.0,149.47125651453666,282.84799587890126
124.0,435.93970458397354,24.0,150.21665291934008,283.13452356949364
125.0,438.6120074683793,24.0,150.97710227026909,283.4221566327211
126.0,441.33618129050257,24.0,151.75260456732366,283.71089506858374
127.0,444.11222605034334,24.0,152.54315981050385,284.00073887708135
128.0,446.94014174790146,24.0,153.3487679998096,284.29168805821405
129.0,476.30037609649384,25.0,161.43321202935877,295.9747520091302
130.0,479.1492229402252,25.0,162.2691691432025,296.2440432506201
131.0,482.05183112847,25.0,163.09590449725331,296.5392538980513
132.0,485.00820066122816,25.0,163.938241393482,296.83556064945316
133.0,488.01833153849987,25.0,164.7961798318884,297.1329635048254
134.0,491.08222376028493,25.0,165.66971981247266,297.43146246416825
135.0,494.19987732658353,25.0,166.5588613352347,297.73105752748165
136.0,497.3712922373956,25.0,167.4636044001745,298.03174869476567
137.0,466.10396591380515,25.0,170.0418519569318,296.2771225584841
138.0,468.8702129749001,25.0,170.83077090818625,296.7277912571592
139.0,471.6841717722986,25.0,171.633535805316,297.1813413173362
140.0,474.54584230600074,25.0,172.45014664832104,297.6377727390155
141.0,477.4552245760063,25.0,173.28060343720136,298.09708552219695
142.0,480.41231858231544,25.0,174.12490617195704,298.55927966688046
143.0,483.4171243249281,25.0,174.98305485258794,299.02435517306606
144.0,429.2943769810505,25.0,170.92594710777524,304.138585255243
145.0,472.8762400805045,27.0,182.7193345266551,327.59372482046075
146.0,475.48207439443047,27.0,183.47548487136237,328.1999817297533
147.0,478.1323982254365,27.0,184.23169798926367,328.8230869459333
148.0,480.8272115735224,27.0,185.0008219650216,329.4501923843381
149.0,483.5665144386882,27.0,185.78285679863615,330.08129804496764
150.0,486.35030682093395,27.0,186.5778024901073,330.716403927822
151.0,489.1785887202599,27.0,187.38565903943507,331.3555100329014
152.0,492.05136013666555,27.0,188.20642644661942,331.99861636020535
153.0,494.96862107015136,27.0,189.04010471166035,332.6457229097343
154.0,523.4317083679324,27.0,185.77356951532934,325.30396328432835
155.0,526.3107016900386,27.0,186.62608176837392,325.8268850580235
156.0,529.2381908320976,27.0,187.46156563044926,326.3845020554491
157.0,532.2141757941089,27.0,188.31112297947467,326.9457123986856
158.0,535.2386565760728,27.0,189.1747538154504,327.51051608773315
159.0,538.3116331779892,27.0,190.05245813837632,328.07891312259153
160.0,541.433105599858,27.0,190.9442359482524,328.6509035032608
161.0,563.4425769998104,27.0,185.81294576299607,314.8479284968189
162.0,566.6021136355837,27.0,186.716635845345,315.24495925168776
163.0,531.072406492412,27.0,188.0008956509997,314.95914857894286
164.0,534.0244052192039,27.0,188.84341236409801,315.4531240943358
165.0,537.0251748537032,27.0,189.70008239461293,315.9502919319934
166.0,540.0747153959101,27.0,190.57090574254465,316.4506520919156
167.0,543.1730268458244,27.0,191.45588240789306,316.9542045741022
168.0,546.3201092034463,27.0,192.35501239065826,317.4609493785536
169.0,549.5159624687757,27.0,193.26829569084012,317.97088650526945
170.0,552.7605866418127,27.0,194.1957323084387,318.4840159542499
171.0,556.0539817225571,27.0,195.13732224345398,319.00033772549494
172.0,559.396147711009,27.0,196.09306549588607,319.51985181900466
173.0,562.7870846071686,27.0,197.06296206573478,320.04255823477877
174.0,566.2267924110355,27.0,198.04701195300026,320.56845697281767
175.0,569.71527112261,27.0,199.0452151576825,321.09754803312114
176.0,573.2525207418921,27.0,200.05757167978138,321.62983141568907
177.0,585.484342613592,27.0,192.08771621664116,324.67350591570425
178.0,589.0308544743285,27.0,193.1131562264644,325.15085622829685
179.0,592.6275507403574,27.0,194.1423539684501,325.6420406214658
180.0,596.2744314116791,27.0,195.18611522485176,326.13625331295765
181.0,599.9714964882934,27.0,196.24443999566932,326.6334943027726
182.0,603.7187459702003,27.0,197.31732828090273,327.1337635909102
183.0,607.5161798574,27.0,198.40478008055214,327.63706117737087
184.0,611.3637981498921,27.0,199.5067953946174,328.14338706215426
185.0,615.261600847677,27.0,200.62337422309872,328.6527412452606
186.0,619.2095879507546,27.0,201.75451656599583,329.16512372669007
187.0,623.2077594591245,27.0,202.90022242330892,329.6805345064422
188.0,627.2561153727872,27.0,204.06049179503796,330.1989735845174
189.0,631.3546556917427,27.0,205.23532468118287,330.7204409609153
190.0,635.5033804159907,27.0,206.42472108174368,331.24493663563624
191.0,639.7022895455314,27.0,207.62868099672048,331.77246060868015
192.0,643.9513830803648,27.0,208.8472044261132,332.3030128800469
193.0,648.2506610204906,27.0,210.08029136992184,332.8365934497365
194.0,652.6001233659092,27.0,211.32794182814638,333.37320231774896
195.0,543.5136358181808,27.0,191.5055677150756,354.8047619985648
196.0,546.8233315357311,27.0,192.45385711443606,355.6791264184306
197.0,564.6110740636711,27.0,186.0878108863089,346.6328889673867
198.0,567.9717492942505,27.0,187.05573369327735,347.2611084435921
199.0,571.3748950439825,27.0,188.03100164519145,347.8979974592573
200.0,574.8205113128673,27.0,189.0185945417637,348.53857621466994
201.0,578.308598100905,27.0,190.01851238299406,349.1828447098301
202.0,581.8391554080954,27.0,191.03075516888262,349.83080294473774
203.0,585.4121832344389,27.0,192.05532289942929,350.4824509193927
204.0,606.104842822869,27.0,186.54750395435573,336.0194718766783
205.0,609.6856494304374,27.0,187.57662538719657,336.46783814622586
206.0,613.3117363652174,27.0,188.61577546471293,336.92188902313154
207.0,543.3743238362388,27.0,180.00944835826735,346.79538382292696
208.0,546.4597862497831,27.0,180.89282877727652,347.43860598576754
209.0,549.5866710389347,27.0,181.78822996968702,348.085539542777
210.0,552.7549782036937,27.0,182.6956519354988,348.73618449395525
211.0,555.9647077440605,27.0,183.61509467471194,349.3905408393026
212.0,559.2158596600347,27.0,184.54655818732633,350.0486085788188
213.0,562.5084339516163,27.0,185.49004247334204,350.71038771250386
214.0,565.8424306188056,27.0,186.445547532759,351.37587824035785
215.0,569.2178496616023,27.0,187.41307336557733,352.0450801623809
216.0,572.6346910800065,27.0,188.392619971797,352.7179934785727
217.0,576.0929548740181,27.0,189.38418735141784,353.39461818893346
218.0,579.5926410436376,27.0,190.3877755044401,354.0749542934631
219.0,583.1337495888642,27.0,191.40338443086358,354.7590017921617
220.0,586.7162805096985,27.0,192.4310141306884,355.4467606850292
221.0,527.0119246065212,27.0,186.77324160996307,362.5657003302448
222.0,530.1231700008084,27.0,187.66506052081243,363.4224949771515
223.0,559.7798511570206,27.0,184.74167130710276,358.86729582765474
224.0,562.9080745357365,27.0,185.65371280576738,359.6045617039202
225.0,566.0755877379024,27.0,186.56152323027072,360.3617229880349
226.0,569.282390763519,27.0,187.48073556153935,361.123146699073
227.0,539.2625141813064,27.0,190.3446502193269,359.63155071669087
228.0,542.317744092153,27.0,191.2201816154151,360.4688068865504
229.0,545.4112108191246,27.0,192.10680933554278,361.31063622895374
230.0,548.5429143622208,27.0,193.00453337970995,362.1570387439008
231.0,551.7128547214423,27.0,193.91335374791655,363.0080144313917
232.0,554.9210318967883,27.0,194.83327044016255,363.8635632914264
233.0,558.1674458882597,27.0,195.76428345644808,364.72368532400475
234.0,561.4520966958559,27.0,196.70639279677297,365.5883805291269
235.0,564.7749843195768,27.0,197.6595984611373,366.4576489067928
236.0,555.6916343944999,27.0,206.5592200454036,359.01048006238824
237.0,559.0005283377833,27.0,207.50851230128387,359.91529684535993
238.0,562.3471506286222,27.0,208.46875332362475,360.8248368514757
239.0,540.1278673566349,27.0,213.5778448735152,357.2586566148273
240.0,543.3849455332642,27.0,214.51250710689544,358.22552147509805
241.0,480.269844379206,27.0,207.8903154961885,366.48616734872854
242.0,482.962147993791,27.0,208.66230883884558,367.6489554456033
243.0,485.6865438423368,27.0,209.44361534779816,368.8181299996522
244.0,488.4430319248435,27.0,210.2342350230461,369.9936910108752
245.0,491.231612241311,27.0,211.0341678645895,371.17563847927227
246.0,494.05228479173945,27.0,211.8434138724284,372.36397240484354
247.0,496.90504957612876,27.0,212.66197304656276,373.5586927875889
248.0,499.7899065944791,27.0,213.48984538699256,374.7597996275083
249.0,502.70685584679,27.0,214.32703089371773,375.96729292460196
250.0,505.65589733306206,27.0,215.17352956673847,377.1811726788697
251.0,508.63703105329483,27.0,216.02934140605458,378.40143889031157
252.0,511.6502570074887,27.0,216.89446641166614,379.62809155892745
253.0,514.6955751956432,27.0,217.7689045835732,380.8611306847175
254.0,517.7729856177586,27.0,218.65265592177562,382.1005562676817
255.0,543.8933847771407,27.0,214.707900700025,338.644041144669
256.0,546.953338844619,27.0,215.60526026232617,339.4067247884263
257.0,550.0476084942693,27.0,216.49325893270841,340.19272404560354
258.0,553.1761937260922,27.0,217.39121598503698,340.98271964233527
259.0,556.3390945400873,27.0,218.29913141931198,341.77671157862153
260.0,559.5363109362547,27.0,219.21700523553326,342.5746998544623
261.0,562.7678429145944,27.0,220.14483743370113,343.37668446985765
262.0,566.0336904751065,27.0,221.0826280138153,344.18266542480757
263.0,569.333853617791,27.0,222.0303769758759,344.99264271931196
264.0,572.6683323426475,27.0,222.9880843198829,345.80661635337106
265.0,576.0371266496766,27.0,223.9557500458363,346.6245863269846
266.0,579.440236538878,27.0,224.93337415373617,347.4465526401526
267.0,593.804316099218,27.0,217.5826868147049,326.06483531994326
268.0,597.2099382261986,27.0,218.56881253199302,326.6381209215808
269.0,600.650746819543,27.0,219.55712407324285,327.2223043038494
270.0,604.1267418792513,27.0,220.5556467270314,327.80936017817186
271.0,607.6379234053231,27.0,221.56438049335864,328.3992885445481
272.0,579.7303333068364,27.0,225.02261854948603,326.2397831669896
273.0,583.1504941881561,27.0,226.00514272564394,326.8826750444932
274.0,586.605136501595,27.0,226.99767341340285,327.52864747177125
275.0,590.0942602471537,27.0,228.00021061276288,328.1777004488237
276.0,608.4293905783993,28.0,232.8903529809109,340.27791901020106
277.0,611.9513915885129,28.0,233.91300914585145,340.92273203109113
278.0,615.5087246931695,28.0,234.9350938389865,341.5814462765994
279.0,532.9769088096058,28.0,222.72761915670338,355.2518063201243
280.0,535.7978635333568,28.0,223.53729893654761,356.15224982142206
281.0,556.7261917226828,28.0,218.0877713603705,339.40125920420405
282.0,559.5673278634528,28.0,218.90874083792255,340.0880255302003
283.0,562.4401725835481,28.0,219.733238545974,340.7838954225082
284.0,565.3447258829686,28.0,220.56693808374564,341.4831952819071
285.0,568.2809877617148,28.0,221.4098394512375,342.18592510839704
286.0,571.2489582197857,28.0,222.26194264844952,342.89208490197814
287.0,590.1239685411296,28.0,216.23344027928698,341.3240005204441
288.0,593.04625299088,28.0,217.08017567063578,341.9448451950228
289.0,558.2151905749479,28.0,218.56589989344312,341.6213870134443
290.0,560.9202185936446,28.0,219.34084830484989,342.3421223684254
291.0,563.6598803808427,28.0,220.12584743587564,343.06634511545064
292.0,566.4341759365418,28.0,220.9208972865205,343.79405525452
293.0,540.1779810704695,28.0,224.87601676484002,341.0330222334102
294.0,542.799264416771,28.0,225.62705010665022,341.83252730790446
295.0,545.4538457826675,28.0,226.3877465337469,342.6359139579525
296.0,570.8414321476301,28.0,222.23496184697072,349.85026397230183
297.0,573.495997368909,28.0,223.00498360924223,350.6174508413558
298.0,576.1861124123321,28.0,223.77533843645736,351.39834418123917
299.0,600.9305257654454,28.0,219.43206053951735,353.0578791365959
300.0,584.6731282151961,28.0,226.2438286958478,347.40000398368016
301.0,603.4278637847631,28.0,220.1641241041268,327.6994006979717
302.0,581.7416184332558,28.0,225.40731257194386,323.38529919043077
303.0,584.4009859143679,28.0,226.16821766933077,323.8858992123541
304.0,587.0977184734667,28.0,226.9399661123495,324.38878924089687
305.0,589.8318161105525,28.0,227.72255790100004,324.89396927605907
306.0,592.6032788256248,28.0,228.51599303528226,325.40143931784064
307.0,595.412106618684,28.0,229.3202715151963,325.91119936624176
308.0,598.25829948973,28.0,230.1353933407421,326.4232494212621
309.0,601.1418574387628,28.0,230.96135851191968,326.9375894829017
310.0,604.0627804657827,28.0,231.79816702872895,327.45421955116086
311.0,607.021068570789,28.0,232.64581889117005,327.9731396260395
312.0,610.0167217537821,28.0,233.504314099243,328.4943497075373
313.0,613.049740014762,28.0,234.37365265294758,329.0178497956546
314.0,616.1201233537289,28.0,235.253834552284,329.54363989039126
315.0,619.2278717706826,28.0,236.14485979725217,330.07171999174744
316.0,622.3729852656229,28.0,237.04672838785206,330.60209009972283
317.0,625.5554638385502,28.0,237.95944032408377,331.13475021431765
318.0,628.7753074894642,28.0,238.8829956059472,331.66970033553196
319.0,632.0325162183647,28.0,239.81739423344246,332.2069404633655
320.0,635.3270900252523,28.0,240.7626362065694,332.74647059781853
321.0,607.5281657028421,28.0,244.26683267017785,330.41052656874297
322.0,610.6831927117133,28.0,245.17207368696475,331.0168794394995
323.0,613.8738772711965,28.0,246.0876625249392,331.6260262133265
324.0,617.1002193812913,28.0,247.01359918410117,332.2379668902238
325.0,545.7323979185605,28.0,237.93465813751814,342.6914884470032
326.0,548.6086963757218,28.0,238.75954187596628,343.4323016677343
327.0,551.5188269273697,28.0,239.59424368823446,344.1764474891145
328.0,554.4627895735041,28.0,240.43876357432262,344.92392591114395
329.0,520.2712716984557,28.0,242.05559706265012,344.64545249567135
330.0,523.1844847688493,28.0,242.89132304689178,345.42837906614074
331.0,526.131083258907,28.0,243.73673747992,346.2147700523394
332.0,532.489419103337,28.0,234.0584300303553,346.6811100602535
333.0,535.4359538391386,28.0,234.91642942378834,347.40324623452364
334.0,538.4173241375204,28.0,235.771513804118,348.1416594068989
335.0,541.433529998482,28.0,236.63670746470837,348.88332528401503
336.0,544.4845714220237,28.0,237.51201040555944,349.6282438658722
337.0,547.5704484081454,28.0,238.39742262667122,350.3764151524703
338.0,550.6911609568472,28.0,239.2929441280438,351.12783914380935
339.0,564.1787857835217,28.0,231.68499156588058,322.74229292646976
340.0,567.2810033774396,28.0,232.59208363437793,323.1732795707388
341.0,570.4207882352032,28.0,233.49234718013295,323.6239439760796
342.0,512.7098815261863,28.0,228.42289900575474,329.76654550038353
343.0,515.3409259930593,28.0,229.17640761889922,330.3916445248942
344.0,484.39262240013994,28.0,231.79673841360238,328.8160453534973
345.0,486.7765152042803,28.0,232.47933902052054,329.53851562378657
346.0,489.1921278045731,28.0,233.1711447122821,330.26465871769614
347.0,491.63946020101804,28.0,233.8721554888871,330.9944746352262
348.0,494.1185123936152,28.0,234.58237135033545,331.7279633763765
349.0,508.1253778533032,28.0,227.12662120362694,327.7782686737679
350.0,510.58945038266074,28.0,227.84598465302852,328.3998252672453
351.0,513.0868857624979,28.0,228.5610585010481,329.0386407791574
352.0,515.6176839928148,28.0,229.2858142482769,329.68074370891287
353.0,524.5503608383887,28.0,220.37972810329006,329.3004055450091
354.0,443.9770976506914,28.0,208.7035299769392,342.0420336600984
355.0,445.8270795324331,28.0,209.23015373823063,342.79812559471793
356.0,447.7123508035273,28.0,209.76701848031203,343.5579560315643
357.0,449.6329114639737,28.0,210.31412420318358,344.3215249706375
358.0,451.58876151377257,28.0,210.8714709068451,345.0888324119375
359.0,453.5799009529236,28.0,211.43905859129677,345.8598783554645
360.0,470.85047865625575,28.0,204.92166206344865,352.0603755612621
361.0,472.8876695795738,28.0,205.50820890604538,352.8149858299696
362.0,491.16941384790346,28.0,199.28402206220977,357.0858974447447
363.0,493.2714183947038,28.0,199.8841638986616,357.8276159432071
364.0,495.40909180020606,28.0,200.49416561814303,358.5733507735268
365.0,497.5824340644099,28.0,201.1145184404198,359.32261071593786
366.0,499.7914451873157,28.0,201.7452223654917,360.07539577044065
367.0,502.0361251689234,28.0,202.38627739335902,360.8317059370351
368.0,504.31647400923276,28.0,203.0376835240215,361.5915412157211
369.0,506.63249170824395,28.0,203.69944075747935,362.35490160649897
370.0,508.98417826595704,28.0,204.3715490937324,363.12178710936803
371.0,419.59100479630393,28.0,190.15409995772833,378.6073053248252
372.0,421.2719079936185,28.0,190.63270959188736,379.5979179501131
373.0,422.9844737467623,28.0,191.120507699748,380.5932379594893
374.0,424.7287020557353,28.0,191.61749428131037,381.5932653529535
375.0,426.50459292053756,28.0,192.1236693365744,382.59800013050614
376.0,428.31214634116935,28.0,192.63903286554003,383.6074422921468
377.0,430.1513623176303,28.0,193.16358486820738,384.62159183787594
378.0,432.0222408499205,28.0,193.69732534457634,385.6404487676931
379.0,433.92478193804,28.0,194.24025429464692,386.66401308159834
380.0,407.6334220448171,28.0,198.13763785230955,384.0490839113469
381.0,420.5929331225483,28.0,190.3712890065009,383.43167033421656
382.0,422.4994437793877,28.0,190.92346919216348,384.3860971800059
383.0,424.4381086243707,28.0,191.47673858477827,385.35306323992205
384.0,426.408927657497,28.0,192.0393391227923,386.32432657551806
385.0,444.96598443103744,28.0,185.89998246334284,369.37621375211313
386.0,446.9781642896109,28.0,186.47592868188707,370.2013079767857
387.0,449.0230107180216,28.0,187.05986327684508,371.0316586797164
388.0,451.1005237162698,28.0,187.65327771036985,371.86577439875157
389.0,468.2375525433646,28.0,181.09631063233624,371.87788774693337
390.0,470.3013916825754,28.0,181.70873774808442,372.6607324818784
391.0,472.39964416479563,28.0,182.3076638662834,373.47069179315673
392.0,474.5323099900251,28.0,182.91657673662365,374.2842779310773
393.0,476.6993891582641,28.0,183.5354763591053,375.1014908956406
394.0,478.9008816695128,28.0,184.16436273372827,375.92233068684607
395.0,481.1367875237705,28.0,184.80323586049252,376.7467973046941
396.0,483.407106721038,28.0,185.45209573939826,377.5748907491847
397.0,485.7118392613148,28.0,186.11094237044517,378.4066110203176
398.0,488.050985144601,28.0,186.77977575363354,379.24195811809307
399.0,490.4245443708967,28.0,187.45859588896315,380.08093204251105
400.0,473.51454207648186,28.0,194.07455696425302,374.65786414323907
401.0,475.9131283991189,28.0,194.7607201105951,375.51685681594637
402.0,492.86255057069445,28.0,188.16790346988535,359.0555566791464
403.0,495.2626588010491,28.0,188.85491217561554,359.7004386919078
404.0,514.4043644775851,28.0,182.8897204602659,355.6334360575888
405.0,516.8280540991657,28.0,183.58574657139516,356.142143346876
406.0,519.2876005744755,28.0,184.2891012995778,356.6559306397011
407.0,521.7830039035148,28.0,185.00286168671275,357.1717208941652
408.0,524.3142640862837,28.0,185.72702773280002,357.6895141102682
409.0,526.881381122782,28.0,186.4615994378395,358.2093102880102
410.0,529.4843550130097,28.0,187.20657680183132,358.7311094273912
411.0,532.1231857569669,28.0,187.96195982477542,359.25491152841107
