Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,267.34825481476815,11.0,84.23356077951847,129.34809268441865
2.0,268.20394531343317,11.0,84.47846354724571,129.49332811041378
3.0,269.0714160153557,11.0,84.7267849299583,129.63944438502182
4.0,269.9506669205357,11.0,84.97852492765621,129.78644150824283
5.0,270.8416980289732,11.0,85.23368354033946,129.93431948007685
6.0,271.7445093406683,11.0,85.49226076800802,130.0830783005238
7.0,272.65910085562086,11.0,85.75425661066194,130.2327179695837
8.0,273.58547257383094,11.0,86.01967106830118,130.38323848725656
9.0,274.5236244952986,11.0,86.28850414092577,130.53463985354242
10.0,275.4735566200237,11.0,86.56075582853565,130.68692206844125
11.0,276.4352689480064,11.0,86.8364261311309,130.840085131953
12.0,330.7285518247104,14.0,101.32682927642377,165.29479104255523
13.0,331.61490944303307,14.0,101.60962573953094,165.4212066868523
14.0,332.51435522647654,14.0,101.86684672036822,165.5778704346132
15.0,333.4268891750406,14.0,102.12786588672351,165.73540861805006
16.0,334.35251128872545,14.0,102.3926832385968,165.8938212371629
17.0,335.2912215675307,14.0,102.66129877598812,166.05310829195165
18.0,336.2430200114568,14.0,102.93371249889742,166.21326978241643
19.0,337.20790662050337,14.0,103.20992440732473,166.37430570855705
20.0,338.1858813946706,14.0,103.48993450127007,166.53621607037365
21.0,339.17694433395855,14.0,103.77374278073341,166.6990008678662
22.0,340.18109543836704,14.0,104.06134924571478,166.86266010103475
23.0,341.19833470789627,14.0,104.35275389621415,167.02719376987923
24.0,342.228662142546,14.0,104.6479567322315,167.1926018743996
25.0,343.2720777423165,14.0,104.94695775376687,167.35888441459596
26.0,344.3285815072076,14.0,105.24975696082025,167.52604139046827
27.0,345.3981734372193,14.0,105.55635435339164,167.6940728020165
28.0,346.48085353235155,14.0,105.86674993148104,167.86297864924074
29.0,381.1045580809061,16.0,115.06938583881725,190.90973642765564
30.0,382.1572812869604,16.0,115.38754275507895,191.06421154002334
31.0,383.224532649951,16.0,115.69304302947593,191.23642674079468
32.0,404.47165984229406,17.0,121.43406097379587,202.83132091307942
33.0,405.53996977808777,17.0,121.74807568623372,202.99720089735402
34.0,406.62353625075804,17.0,122.05809922960108,203.17236330184988
35.0,349.21627606842065,17.0,117.05937806151701,208.383123811006
36.0,349.8292994330378,17.0,117.23356331505568,208.7064503659632
37.0,350.4551213051436,17.0,117.41146269546759,209.03136609691603
38.0,351.0937416847382,17.0,117.5930762027527,209.35787100386446
39.0,351.7451605718214,17.0,117.77840383691104,209.6859650868086
40.0,352.4093779663933,17.0,117.96744559794257,210.01564834574828
41.0,353.086393868454,17.0,118.16020148584738,210.34692078068366
42.0,353.7762082780033,17.0,118.35667150062537,210.67978239161468
43.0,362.62680846434836,17.0,109.41607958991645,200.33095157723687
44.0,363.2890145010325,17.0,109.60469981635391,200.48165649130556
45.0,363.96489160193346,17.0,109.79687200819964,200.63342307370223
46.0,364.65443976705154,17.0,109.99301154288109,200.78583594699938
47.0,380.74552206832647,18.0,114.23786060074394,212.38426410168668
48.0,381.38882713841275,18.0,114.44215050422832,212.5167602301543
49.0,382.0472921886735,18.0,114.62883763556736,212.67189754775941
50.0,382.7209172191089,18.0,114.81992419315307,212.82767385611007
51.0,383.4097022297189,18.0,115.01541017698541,212.98408915520628
52.0,384.1136472205035,18.0,115.21529558706442,213.14114344504796
53.0,384.8327521914625,18.0,115.4195804233901,213.29883672563517
