Time (day),Volume (Liters),n active cows,concentrated_requirements,grass_requirements
1.0,208.45339860757798,11.0,55.67976036421316,125.89136889833301
2.0,209.12219026380936,11.0,55.86657627591913,125.89535723977488
3.0,209.81602474199923,11.0,56.06065961455748,125.89922279626066
4.0,210.5349020421476,11.0,56.26201038012815,125.90296556779039
5.0,211.2788221642545,11.0,56.47062857263123,125.90658555436409
6.0,212.04778510831986,11.0,56.686514192066646,125.91008275598166
7.0,212.84179087434376,11.0,56.90966723843443,125.91345717264323
8.0,213.6608394623262,11.0,57.140087711734566,125.91670880434873
9.0,214.50493087226715,11.0,57.37777561196707,125.91983765109813
10.0,215.3740651041666,11.0,57.62273093913192,125.92284371289146
11.0,216.26824215802452,11.0,57.874953693229145,125.92572698972877
12.0,271.00259671604806,14.0,72.4895737394097,160.2266540958887
13.0,271.8713835739779,14.0,72.75655356699714,160.207536552508
14.0,223.63155866689064,14.0,70.3729258312128,162.56423664373065
15.0,224.19828661267346,14.0,70.53007832513167,162.6716510012969
16.0,224.7902108229198,14.0,70.69454277499784,162.77954148211603
17.0,225.40733129762953,14.0,70.86631918081132,162.88790808618796
18.0,226.04964803680278,14.0,71.04540754257208,162.99675081351273
19.0,226.71716104043952,14.0,71.23180786028017,163.1060696640903
20.0,227.40987030853972,14.0,71.42552013393556,163.21586463792067
21.0,228.12777584110344,14.0,71.62654436353824,163.32613573500393
22.0,204.96626784497698,14.0,76.40919159390171,158.56834740555558
23.0,205.76636927943412,14.0,76.63401092861231,158.6703017696151
24.0,206.5918673423161,14.0,76.86620036489177,158.77267312892133
25.0,207.4427620336229,14.0,77.10575990274013,158.87546148347434
26.0,208.31905335335455,14.0,77.35268954215736,158.97866683327402
27.0,209.22074130151105,14.0,77.6069892831435,159.0822891783205
28.0,210.14782587809236,14.0,77.86865912569849,159.18632851861372
29.0,241.33886374719933,16.0,86.0716962757445,182.1837571488295
30.0,242.30578468930537,16.0,86.34813825943723,182.2854725733919
31.0,243.29820048630054,16.0,86.62873871683642,182.39084464477907
32.0,264.3602984906423,17.0,92.3126299828905,193.9192875471366
33.0,265.29137197203977,17.0,92.60835862198441,193.9931136880478
34.0,266.25140735606624,17.0,92.87855614628596,194.10127520260158
35.0,267.2404046427217,17.0,93.15715841473043,194.20983623186262
36.0,268.25836383200624,17.0,93.44416542731783,194.31879677583103
37.0,269.30528492391966,17.0,93.73957718404819,194.4281568345068
38.0,270.3811679184622,17.0,94.04339368492148,194.53791640788984
39.0,271.48601281563367,17.0,94.35561492993774,194.6480754959802
40.0,272.61981961543427,17.0,94.6762409190969,194.75863409877783
41.0,273.78258831786377,17.0,95.00527165239903,194.86959221628285
42.0,274.9743189229224,17.0,95.34270712984407,194.98094984849513
43.0,276.19501143060995,17.0,95.68854735143209,195.09270699541477
44.0,277.4446658409265,17.0,96.042792317163,195.2048636570417
45.0,278.7232821538721,17.0,96.4054420270369,195.31741983337596
46.0,280.03086036944677,17.0,96.77649648105368,195.43037552441749
47.0,291.9603892076469,18.0,99.80930286192594,207.01253145030273
48.0,274.38496789760524,18.0,106.28910782960685,200.6387536603045
49.0,275.5445919333942,18.0,106.61751768388504,200.808021129706
50.0,276.73217269181504,18.0,106.95404057907102,200.97840710582662
51.0,277.94771017286774,18.0,107.29867651516473,201.14991158866633
52.0,279.1912043765523,18.0,107.6514254921662,201.32253457822526
53.0,280.4626553028688,18.0,108.0122875100755,201.49627607450333
